,locName,catName,rating,noOfReviews,distance,latitude,longitude,latlon
1452,Mother India's Café,indpak,4.5,106,994.678052551921,55.8585,-4.292972,"55.8585,-4.292972"
1453,Glasgow Science Centre,museums,4.0,52,89.47007927417813,55.8585,-4.292972,"55.8585,-4.292972"
1454,The Butchershop Bar & Grill,steak,4.5,90,974.5135225190807,55.8585,-4.292972,"55.8585,-4.292972"
1455,Mother India,indpak,4.5,71,943.7992559468659,55.8585,-4.292972,"55.8585,-4.292972"
1456,The Hidden Lane Tearoom,tea,4.5,62,869.4425392403928,55.8585,-4.292972,"55.8585,-4.292972"
1457,Crabshakk,seafood,4.5,53,886.060861057801,55.8585,-4.292972,"55.8585,-4.292972"
1458,The 78,bars,4.0,74,814.4377512640651,55.8585,-4.292972,"55.8585,-4.292972"
1459,Tantrum Doughnut,donuts,4.5,42,958.0218615569953,55.8585,-4.292972,"55.8585,-4.292972"
1460,The Gannet,scottish,4.5,26,874.0740443765474,55.8585,-4.292972,"55.8585,-4.292972"
1461,The Finnieston,seafood,4.0,53,873.322591655409,55.8585,-4.292972,"55.8585,-4.292972"
1462,Kelvingrove Café,cocktailbars,4.0,67,852.7558412835036,55.8585,-4.292972,"55.8585,-4.292972"
1463,Porter & Rye,steak,4.5,28,869.2940626262513,55.8585,-4.292972,"55.8585,-4.292972"
1464,Roast,sandwiches,4.5,36,897.6907471679825,55.8585,-4.292972,"55.8585,-4.292972"
1465,Lebowskis,pubs,4.0,63,938.7787914781901,55.8585,-4.292972,"55.8585,-4.292972"
1466,The Ben Nevis,pubs,4.5,36,870.7207329806357,55.8585,-4.292972,"55.8585,-4.292972"
1467,Firebird,italian,4.0,57,916.1100817735124,55.8585,-4.292972,"55.8585,-4.292972"
1468,Piece,coffee,4.5,29,906.2840022978954,55.8585,-4.292972,"55.8585,-4.292972"
1469,The Steamie Coffee Roasters,cafes,4.5,29,927.782217096108,55.8585,-4.292972,"55.8585,-4.292972"
1470,Pickled Ginger,sushi,4.5,43,1121.223489491476,55.8585,-4.292972,"55.8585,-4.292972"
1471,The Butterfly and the Pig,scottish,4.5,257,104.40969892377748,55.865063,-4.260291,"55.865063,-4.260291"
1472,The Pot Still,pubs,4.5,127,288.02479796501643,55.865063,-4.260291,"55.865063,-4.260291"
1473,Bread Meats Bread,burgers,4.0,176,459.85878906243823,55.865063,-4.260291,"55.865063,-4.260291"
1474,Where The Monkey Sleeps,coffee,4.5,68,158.7471060383562,55.865063,-4.260291,"55.865063,-4.260291"
1475,Bloc+,pubs,4.0,92,134.94281468552208,55.865063,-4.260291,"55.865063,-4.260291"
1476,Paesano Pizza,pizza,4.5,150,852.9623647362458,55.865063,-4.260291,"55.865063,-4.260291"
1477,Riverhill Coffee Bar,coffee,4.5,84,579.5595983329287,55.865063,-4.260291,"55.865063,-4.260291"
1478,Stereo,bars,4.5,99,462.53139220165104,55.865063,-4.260291,"55.865063,-4.260291"
1479,Singl-end Garnethill,cafes,4.5,64,537.5825892882995,55.865063,-4.260291,"55.865063,-4.260291"
1480,The Tiki Bar & Kitsch Inn,thai,4.0,64,254.66013562979268,55.865063,-4.260291,"55.865063,-4.260291"
1481,King Tut's Wah Wah Hut,pubs,4.5,66,399.71471802032585,55.865063,-4.260291,"55.865063,-4.260291"
1482,Opium,dimsum,4.5,32,244.1174771599151,55.865063,-4.260291,"55.865063,-4.260291"
1483,Rishi's Indian Aroma,indpak,4.5,40,253.67055047098287,55.865063,-4.260291,"55.865063,-4.260291"
1484,Meat Bar,bars,4.0,58,164.47272277133214,55.865063,-4.260291,"55.865063,-4.260291"
1485,Alston Bar & Beef,steak,4.5,51,549.718336575015,55.865063,-4.260291,"55.865063,-4.260291"
1486,Sichuan House,chinese,4.5,35,306.19896358574107,55.865063,-4.260291,"55.865063,-4.260291"
1487,The Tea Rooms,tea,4.0,37,99.22324255911794,55.865063,-4.260291,"55.865063,-4.260291"
1488,Laboratorio Espresso,coffee,4.5,44,390.3395686943662,55.865063,-4.260291,"55.865063,-4.260291"
1489,Banana Leaf,malaysian,4.5,31,149.95920267010897,55.865063,-4.260291,"55.865063,-4.260291"
1490,Saramago at the CCA,cafes,4.5,42,320.4789382190753,55.865063,-4.260291,"55.865063,-4.260291"
1491,The Forge Market,marketstalls,4.0,6,634.2304580152645,55.848885,-4.20064,"55.848885,-4.20064"
1492,Cuningar Loop,parks,4.5,2,835.894995431161,55.848885,-4.20064,"55.848885,-4.20064"
1493,Glasgow 2014 Athletes' Village,localflavor,5.0,1,712.4278890111262,55.848885,-4.20064,"55.848885,-4.20064"
1494,McDonald's,hotdogs,3.5,2,564.0456848946594,55.848885,-4.20064,"55.848885,-4.20064"
1495,Kerrydale Bar,sportsbars,2.5,3,333.94353649152424,55.848885,-4.20064,"55.848885,-4.20064"
1496,Celtic View,printmedia,3.0,2,366.7401816709273,55.848885,-4.20064,"55.848885,-4.20064"
1497,Wans Golden Corner,hotdogs,4.0,2,585.02080640114,55.848885,-4.20064,"55.848885,-4.20064"
1498,Bensons,coffee,2.5,3,559.8232345583757,55.848885,-4.20064,"55.848885,-4.20064"
1499,Rab Haws Kitchens,hotdogs,5.0,2,279.7252733081867,55.848885,-4.20064,"55.848885,-4.20064"
1500,Supreme Steak Bar,foodstands,3.0,1,319.04438562038604,55.848885,-4.20064,"55.848885,-4.20064"
1501,BB's Coffee and Muffins,coffee,3.0,1,440.3792897027503,55.848885,-4.20064,"55.848885,-4.20064"
1502,McChans,chinese,3.0,1,564.0456848932704,55.848885,-4.20064,"55.848885,-4.20064"
1503,Pizza Hut,pizza,2.5,3,954.3762292571307,55.848885,-4.20064,"55.848885,-4.20064"
1504,KFC,hotdogs,3.0,2,509.2265724241097,55.848885,-4.20064,"55.848885,-4.20064"
1505,Old Black Bull,pubs,5.0,1,348.72320063795985,55.848885,-4.20064,"55.848885,-4.20064"
1506,The Bank,pubs,3.0,1,323.72961935168144,55.848885,-4.20064,"55.848885,-4.20064"
1507,Cotters Bar,pubs,2.0,1,920.0896613906167,55.848885,-4.20064,"55.848885,-4.20064"
1508,Glasgow Botanic Gardens,parks,4.5,56,916.6613347701872,55.886934,-4.285022,"55.886934,-4.285022"
1509,North Star Café & Bistro,bistros,4.5,22,704.4801491431109,55.886934,-4.285022,"55.886934,-4.285022"
1510,Smile Café,breakfast_brunch,4.5,16,704.9715155555879,55.886934,-4.285022,"55.886934,-4.285022"
1511,River Kelvin Walkway,localflavor,5.0,12,829.983737308199,55.886934,-4.285022,"55.886934,-4.285022"
1512,The Yarn Cake,coffee,4.5,12,668.3665844978622,55.886934,-4.285022,"55.886934,-4.285022"
1513,Jaconelli's,hotdogs,4.5,11,482.6822841298105,55.886934,-4.285022,"55.886934,-4.285022"
1514,The Electric Gardens at The Botanics,localflavor,4.0,21,905.8956919451851,55.886934,-4.285022,"55.886934,-4.285022"
1515,The Spice Room,indpak,5.0,3,289.0564040239949,55.886934,-4.285022,"55.886934,-4.285022"
1516,The Maggie,hotdogs,4.5,7,932.9254146871141,55.886934,-4.285022,"55.886934,-4.285022"
1517,William Cafe,cafes,4.0,9,720.8927447293507,55.886934,-4.285022,"55.886934,-4.285022"
1518,Kibble Palace,gardens,4.5,6,923.6298175444743,55.886934,-4.285022,"55.886934,-4.285022"
1519,Coffee Etc,coffee,4.0,6,657.1868451848322,55.886934,-4.285022,"55.886934,-4.285022"
1520,Zensation,asianfusion,3.5,8,622.2241977999264,55.886934,-4.285022,"55.886934,-4.285022"
1521,Fireman Gates,landmarks,5.0,2,645.4883600876894,55.886934,-4.285022,"55.886934,-4.285022"
1522,Lucky Cottage,thai,5.0,2,720.4637778559293,55.886934,-4.285022,"55.886934,-4.285022"
1523,Greek Orthodox Cathedral of St Luke,churches,5.0,3,1231.6738785867187,55.886934,-4.285022,"55.886934,-4.285022"
1524,McDonald's Restaurants,restaurants,2.5,6,22.112337536119192,55.886934,-4.285022,"55.886934,-4.285022"
1525,Kelbourne Saint,lounges,4.5,2,598.4944228679714,55.886934,-4.285022,"55.886934,-4.285022"
1526,Italian Job Express,italian,3.5,7,905.7468895763271,55.886934,-4.285022,"55.886934,-4.285022"
1527,Wongs Restaurant,chinese,2.5,7,480.6900620381084,55.886934,-4.285022,"55.886934,-4.285022"
1528,The Glad Cafe,cafes,4.0,35,27.29812266921632,55.831951,-4.277989,"55.831951,-4.277989"
1529,Queens Park,parks,4.5,29,634.8504974935827,55.831951,-4.277989,"55.831951,-4.277989"
1530,Ranjit's Kitchen,indpak,4.5,27,856.5926019916619,55.831951,-4.277989,"55.831951,-4.277989"
1531,Cafe Strange Brew,cafes,4.5,13,183.90179692935033,55.831951,-4.277989,"55.831951,-4.277989"
1532,Tapa Coffeehouse,coffee,4.5,26,628.200122360073,55.831951,-4.277989,"55.831951,-4.277989"
1533,Battlefield Rest,italian,4.5,27,907.31170177677,55.831951,-4.277989,"55.831951,-4.277989"
1534,The Rum Shack,caribbean,4.5,22,732.0273628986088,55.831951,-4.277989,"55.831951,-4.277989"
1535,The Butterfly and the Pig,bars,3.5,25,123.75481127474212,55.831951,-4.277989,"55.831951,-4.277989"
1536,The Bungo,gastropubs,4.0,31,663.4724609893533,55.831951,-4.277989,"55.831951,-4.277989"
1537,ORO,italian,3.5,33,505.95103391731834,55.831951,-4.277989,"55.831951,-4.277989"
1538,Brooklyn Café,cafes,3.5,26,101.08876634261112,55.831951,-4.277989,"55.831951,-4.277989"
1539,Newlands Cafe,cafes,4.5,14,937.9409789001601,55.831951,-4.277989,"55.831951,-4.277989"
1540,Gusto & Relish,delis,4.0,17,609.5871515350503,55.831951,-4.277989,"55.831951,-4.277989"
1541,Di Maggios Pizzeria,pizza,3.5,16,60.17195480765574,55.831951,-4.277989,"55.831951,-4.277989"
1542,The McMillan Southside,bars,4.0,14,234.02295899264837,55.831951,-4.277989,"55.831951,-4.277989"
1543,Milk Cafe,cafes,5.0,10,905.416481337665,55.831951,-4.277989,"55.831951,-4.277989"
1544,Mulberry Street,pubs,4.0,18,593.3410159194867,55.831951,-4.277989,"55.831951,-4.277989"
1545,Allison Arms,pubs,4.0,16,634.0530277519142,55.831951,-4.277989,"55.831951,-4.277989"
1546,The Waverley Tea Room,bars,3.0,25,276.1899338948478,55.831951,-4.277989,"55.831951,-4.277989"
1547,Buongiorno,brasseries,3.5,12,39.72767801745123,55.831951,-4.277989,"55.831951,-4.277989"
1548,Kelvingrove Art Gallery & Museum,museums,4.5,151,492.86372156331225,55.864135,-4.292988,"55.864135,-4.292988"
1549,Mother India's Café,indpak,4.5,106,380.0230072548681,55.864135,-4.292988,"55.864135,-4.292988"
1550,Ox And Finch,tapasmallplates,4.5,98,544.5032552102651,55.864135,-4.292988,"55.864135,-4.292988"
1551,BrewDog Glasgow,bars,4.5,107,402.66746254584666,55.864135,-4.292988,"55.864135,-4.292988"
1552,The Butchershop Bar & Grill,steak,4.5,90,396.2963769141102,55.864135,-4.292988,"55.864135,-4.292988"
1553,Mother India,indpak,4.5,71,580.6031413509112,55.864135,-4.292988,"55.864135,-4.292988"
1554,Tantrum Doughnut,donuts,4.5,42,337.37852174612135,55.864135,-4.292988,"55.864135,-4.292988"
1555,Dumpling Monkey,dimsum,4.5,93,770.66947718331,55.864135,-4.292988,"55.864135,-4.292988"
1556,The 78,bars,4.0,74,367.5089808382141,55.864135,-4.292988,"55.864135,-4.292988"
1557,Crabshakk,seafood,4.5,53,520.0354682077801,55.864135,-4.292988,"55.864135,-4.292988"
1558,Kelvingrove Park,parks,4.5,42,623.4418272379804,55.864135,-4.292988,"55.864135,-4.292988"
1559,The Hidden Lane Tearoom,tea,4.5,62,588.7592503465825,55.864135,-4.292988,"55.864135,-4.292988"
1560,Roast,sandwiches,4.5,36,306.00211594381364,55.864135,-4.292988,"55.864135,-4.292988"
1561,The Gannet,scottish,4.5,26,505.20726819062867,55.864135,-4.292988,"55.864135,-4.292988"
1562,Firebird,italian,4.0,57,318.45930449382604,55.864135,-4.292988,"55.864135,-4.292988"
1563,Number 16 Restaurant,british,4.5,48,827.1847416356742,55.864135,-4.292988,"55.864135,-4.292988"
1564,Kelvingrove Café,cocktailbars,4.0,67,491.5451283324536,55.864135,-4.292988,"55.864135,-4.292988"
1565,The Finnieston,seafood,4.0,53,546.5843300197085,55.864135,-4.292988,"55.864135,-4.292988"
1566,Porter & Rye,steak,4.5,28,537.3120843190486,55.864135,-4.292988,"55.864135,-4.292988"
1567,Stravaigin,scottish,4.5,98,1144.4541225332555,55.864135,-4.292988,"55.864135,-4.292988"
1568,The Butterfly and the Pig,scottish,4.5,257,627.3623377909502,55.858587,-4.259847,"55.858587,-4.259847"
1569,The Pot Still,pubs,4.5,127,499.06179855289065,55.858587,-4.259847,"55.858587,-4.259847"
1570,Paesano Pizza,pizza,4.5,150,588.7586216208831,55.858587,-4.259847,"55.858587,-4.259847"
1571,Bread Meats Bread,burgers,4.0,176,396.12946986381104,55.858587,-4.259847,"55.858587,-4.259847"
1572,Riverhill Coffee Bar,coffee,4.5,84,323.2087518068892,55.858587,-4.259847,"55.858587,-4.259847"
1573,Stereo,bars,4.5,99,303.03072358708283,55.858587,-4.259847,"55.858587,-4.259847"
1574,Alston Bar & Beef,steak,4.5,51,238.7622570504222,55.858587,-4.259847,"55.858587,-4.259847"
1575,The Wilson Street Pantry,cafes,4.5,86,865.4877690601394,55.858587,-4.259847,"55.858587,-4.259847"
1576,Where The Monkey Sleeps,coffee,4.5,68,600.6512014894957,55.858587,-4.259847,"55.858587,-4.259847"
1577,Bloc+,pubs,4.0,92,597.6790660509378,55.858587,-4.259847,"55.858587,-4.259847"
1578,Chaakoo Bombay Cafe,indpak,4.5,33,388.33668945943595,55.858587,-4.259847,"55.858587,-4.259847"
1579,King Tut's Wah Wah Hut,pubs,4.5,66,552.8195897750822,55.858587,-4.259847,"55.858587,-4.259847"
1580,Tempo Tea Bar,bubbletea,4.5,37,489.5537810171901,55.858587,-4.259847,"55.858587,-4.259847"
1581,Topolabamba,mexican,4.0,77,398.07973555959984,55.858587,-4.259847,"55.858587,-4.259847"
1582,Café Gandolfi,seafood,4.5,67,983.1669789944749,55.858587,-4.259847,"55.858587,-4.259847"
1583,Nippon Kitchen,japanese,4.0,77,493.6053843687589,55.858587,-4.259847,"55.858587,-4.259847"
1584,Opium,dimsum,4.5,32,526.5642494054346,55.858587,-4.259847,"55.858587,-4.259847"
1585,Rogano,seafood,4.5,49,422.49997648964734,55.858587,-4.259847,"55.858587,-4.259847"
1586,Laboratorio Espresso,coffee,4.5,44,621.4108154553253,55.858587,-4.259847,"55.858587,-4.259847"
1587,BrewDog DogHouse,pubs,4.5,48,744.6062343409676,55.858587,-4.259847,"55.858587,-4.259847"
1588,Stravaigin,scottish,4.5,98,783.6159633490403,55.875061,-4.270678,"55.875061,-4.270678"
1589,Lupe Pintos Deli,delis,4.5,34,372.93088718782946,55.875061,-4.270678,"55.875061,-4.270678"
1590,Cottonrake,bakeries,4.5,42,705.3285773257553,55.875061,-4.270678,"55.875061,-4.270678"
1591,Singl-end Garnethill,cafes,4.5,64,945.7428717739615,55.875061,-4.270678,"55.875061,-4.270678"
1592,Papercup Coffee Company,breakfast_brunch,4.5,64,922.598959366427,55.875061,-4.270678,"55.875061,-4.270678"
1593,The Hug & Pint,bars,4.5,30,336.80910469794975,55.875061,-4.270678,"55.875061,-4.270678"
1594,Inn Deep,pubs,4.0,51,629.2066458483657,55.875061,-4.270678,"55.875061,-4.270678"
1595,Tchai-Ovna House of Tea,vegetarian,4.0,63,732.8287180649319,55.875061,-4.270678,"55.875061,-4.270678"
1596,The Left Bank,wine_bars,4.0,65,808.4352142037451,55.875061,-4.270678,"55.875061,-4.270678"
1597,Ka Ka Lok,chinese,4.5,23,598.1394317669346,55.875061,-4.270678,"55.875061,-4.270678"
1598,Kelvingrove Park,parks,4.5,42,1225.8364659696826,55.875061,-4.270678,"55.875061,-4.270678"
1599,Paradise,persian,4.0,34,483.8161565224264,55.875061,-4.270678,"55.875061,-4.270678"
1600,Black Sheep Bistro,british,5.0,13,305.2253299748089,55.875061,-4.270678,"55.875061,-4.270678"
1601,Artisan Roast,coffee,4.0,68,777.5746080863976,55.875061,-4.270678,"55.875061,-4.270678"
1602,Chinaski's,bars,4.5,43,1003.4129412772687,55.875061,-4.270678,"55.875061,-4.270678"
1603,Yelp Event: Food Photography & Styling Masterclass at Ocho,yelpevents,5.0,13,884.453437154978,55.875061,-4.270678,"55.875061,-4.270678"
1604,Wudon,japanese,4.0,46,793.5335600539272,55.875061,-4.270678,"55.875061,-4.270678"
1605,The Doublet,pubs,4.0,26,564.5868426403457,55.875061,-4.270678,"55.875061,-4.270678"
1606,Shish Mahal,indpak,4.5,28,584.8085579523486,55.875061,-4.270678,"55.875061,-4.270678"
1607,Eusebi Deli,delicatessen,4.0,30,708.2751682855286,55.875061,-4.270678,"55.875061,-4.270678"
1608,Paesano Pizza,pizza,4.5,150,439.59992279147735,55.856859,-4.255593,"55.856859,-4.255593"
1609,The Butterfly and the Pig,scottish,4.5,257,881.2752632107768,55.856859,-4.255593,"55.856859,-4.255593"
1610,The Pot Still,pubs,4.5,127,686.0936734707536,55.856859,-4.255593,"55.856859,-4.255593"
1611,Bread Meats Bread,burgers,4.0,176,525.4038914890225,55.856859,-4.255593,"55.856859,-4.255593"
1612,Riverhill Coffee Bar,coffee,4.5,84,401.96262072734095,55.856859,-4.255593,"55.856859,-4.255593"
1613,The Wilson Street Pantry,cafes,4.5,86,627.388544935375,55.856859,-4.255593,"55.856859,-4.255593"
1614,Stereo,bars,4.5,99,495.66662852384076,55.856859,-4.255593,"55.856859,-4.255593"
1615,Alston Bar & Beef,steak,4.5,51,408.5047982367683,55.856859,-4.255593,"55.856859,-4.255593"
1616,Café Gandolfi,seafood,4.5,67,732.2418731440333,55.856859,-4.255593,"55.856859,-4.255593"
1617,Tempo Tea Bar,bubbletea,4.5,37,369.77171887752087,55.856859,-4.255593,"55.856859,-4.255593"
1618,Chaakoo Bombay Cafe,indpak,4.5,33,490.6133970408569,55.856859,-4.255593,"55.856859,-4.255593"
1619,BrewDog DogHouse,pubs,4.5,48,550.1917736116421,55.856859,-4.255593,"55.856859,-4.255593"
1620,Bloc+,pubs,4.0,92,824.2308110656929,55.856859,-4.255593,"55.856859,-4.255593"
1621,Where The Monkey Sleeps,coffee,4.5,68,869.9741335363816,55.856859,-4.255593,"55.856859,-4.255593"
1622,13th Note,bars,4.0,85,549.9920408286137,55.856859,-4.255593,"55.856859,-4.255593"
1623,Ichiban,japanese,4.0,74,320.446552996022,55.856859,-4.255593,"55.856859,-4.255593"
1624,Nic's NYC Deli,newamerican,4.5,22,57.771436109912436,55.856859,-4.255593,"55.856859,-4.255593"
1625,Mono,bars,4.0,86,605.9501240364744,55.856859,-4.255593,"55.856859,-4.255593"
1626,Rogano,seafood,4.5,49,379.9068889690045,55.856859,-4.255593,"55.856859,-4.255593"
1627,Topolabamba,mexican,4.0,77,505.8732972909106,55.856859,-4.255593,"55.856859,-4.255593"
1628,Glasgow Science Centre,museums,4.0,52,749.4060907949278,55.85196,-4.294538,"55.85196,-4.294538"
1629,Cherry & Heather,cafes,4.5,14,195.61766550646553,55.85196,-4.294538,"55.85196,-4.294538"
1630,Bite Me Sandwich Bar,coffee,5.0,8,36.43360640623786,55.85196,-4.294538,"55.85196,-4.294538"
1631,India Quay,indpak,4.0,34,1069.5054410362259,55.85196,-4.294538,"55.85196,-4.294538"
1632,La Fiorentina,italian,4.5,19,956.2471934426146,55.85196,-4.294538,"55.85196,-4.294538"
1633,Clyde Arc Bridge,landmarks,4.0,16,906.6898218454673,55.85196,-4.294538,"55.85196,-4.294538"
1634,Beirut Star,lebanese,5.0,2,255.22157006102623,55.85196,-4.294538,"55.85196,-4.294538"
1635,The Sportsman,fishnchips,4.0,6,685.5798370162229,55.85196,-4.294538,"55.85196,-4.294538"
1636,Yen,japanese,3.0,24,1025.4029012527385,55.85196,-4.294538,"55.85196,-4.294538"
1637,La Rotunda,italian,3.5,11,1029.7429757716561,55.85196,-4.294538,"55.85196,-4.294538"
1638,The Balcony Cafe,cafes,4.0,4,663.9236069920294,55.85196,-4.294538,"55.85196,-4.294538"
1639,New Star,chinese,3.5,4,65.66475334632581,55.85196,-4.294538,"55.85196,-4.294538"
1640,Chilli Cottage,indpak,3.5,3,110.44896054694478,55.85196,-4.294538,"55.85196,-4.294538"
1641,One 2 Wan,hotdogs,4.0,2,40.01142678751666,55.85196,-4.294538,"55.85196,-4.294538"
1642,Globe Cafe,coffee,4.5,3,451.92032250206574,55.85196,-4.294538,"55.85196,-4.294538"
1643,Tartan Fish & Chips,fishnchips,3.0,4,64.59362828619601,55.85196,-4.294538,"55.85196,-4.294538"
1644,Cafe Sizzler,cafes,4.0,2,92.45743933575193,55.85196,-4.294538,"55.85196,-4.294538"
1645,Istanbul Turkish,turkish,4.5,3,962.2490451177873,55.85196,-4.294538,"55.85196,-4.294538"
1646,District Bar,pubs,2.5,7,319.8354849657643,55.85196,-4.294538,"55.85196,-4.294538"
1647,Copper Pot,coffee,4.0,2,191.7557167370713,55.85196,-4.294538,"55.85196,-4.294538"
1648,Ranjit's Kitchen,indpak,4.5,27,754.5016908222442,55.843308,-4.26217,"55.843308,-4.26217"
1649,Tapa Coffeehouse,coffee,4.5,26,982.9586593622176,55.843308,-4.26217,"55.843308,-4.26217"
1650,The Rum Shack,caribbean,4.5,22,879.2430144538366,55.843308,-4.26217,"55.843308,-4.26217"
1651,The Bungo,gastropubs,4.0,31,939.8070517535871,55.843308,-4.26217,"55.843308,-4.26217"
1652,Milk Cafe,cafes,5.0,10,843.3750322315444,55.843308,-4.26217,"55.843308,-4.26217"
1653,The Fish People Cafe,cafes,4.5,14,1094.0612071325615,55.843308,-4.26217,"55.843308,-4.26217"
1654,Gusto & Relish,delis,4.0,17,1001.716330973113,55.843308,-4.26217,"55.843308,-4.26217"
1655,Allison Arms,pubs,4.0,16,972.144960443555,55.843308,-4.26217,"55.843308,-4.26217"
1656,Scotland Street School Museums,museums,4.5,11,1055.7049401243528,55.843308,-4.26217,"55.843308,-4.26217"
1657,Mulberry Street,pubs,4.0,18,1012.9382909777964,55.843308,-4.26217,"55.843308,-4.26217"
1658,Yelp Event: Backstage Tour at Citizens Theatre,yelpevents,5.0,6,999.8100426530175,55.843308,-4.26217,"55.843308,-4.26217"
1659,Queens Cafe,cafes,4.0,14,1015.5310692351156,55.843308,-4.26217,"55.843308,-4.26217"
1660,Malaga Tapas,tapasmallplates,4.0,11,799.7370317484475,55.843308,-4.26217,"55.843308,-4.26217"
1661,Buddy's Bar Diner Grill,tradamerican,3.0,31,903.3009108915837,55.843308,-4.26217,"55.843308,-4.26217"
1662,Kebabish Grill,indpak,4.0,9,579.7553249986183,55.843308,-4.26217,"55.843308,-4.26217"
1663,Ollie's,breakfast_brunch,4.5,7,924.8437760682913,55.843308,-4.26217,"55.843308,-4.26217"
1664,Brazen Head,pubs,5.0,4,687.5509918097331,55.843308,-4.26217,"55.843308,-4.26217"
1665,Moyra Janes,coffee,4.0,9,964.6239979074268,55.843308,-4.26217,"55.843308,-4.26217"
1666,Star Bar,pubs,3.0,7,26.72195079024271,55.843308,-4.26217,"55.843308,-4.26217"
1667,Sugar Rush,icecream,4.5,3,433.64640235478635,55.843308,-4.26217,"55.843308,-4.26217"
1668,Ubiquitous Chip,bars,4.5,152,247.9344604468114,55.872774,-4.292135,"55.872774,-4.292135"
1669,Kelvingrove Art Gallery & Museum,museums,4.5,151,486.7212260253972,55.872774,-4.292135,"55.872774,-4.292135"
1670,Mother India's Café,indpak,4.5,106,602.9658622297309,55.872774,-4.292135,"55.872774,-4.292135"
1671,BrewDog Glasgow,bars,4.5,107,564.1764291435322,55.872774,-4.292135,"55.872774,-4.292135"
1672,Dumpling Monkey,dimsum,4.5,93,495.46689584915373,55.872774,-4.292135,"55.872774,-4.292135"
1673,Kember & Jones,breakfast_brunch,4.5,51,215.45027389443112,55.872774,-4.292135,"55.872774,-4.292135"
1674,Ox And Finch,tapasmallplates,4.5,98,917.8472238757643,55.872774,-4.292135,"55.872774,-4.292135"
1675,The Butchershop Bar & Grill,steak,4.5,90,666.13212240197,55.872774,-4.292135,"55.872774,-4.292135"
1676,The Hanoi Bike Shop,vietnamese,4.0,117,334.69175287239494,55.872774,-4.292135,"55.872774,-4.292135"
1677,Stravaigin,scottish,4.5,98,607.1615984073896,55.872774,-4.292135,"55.872774,-4.292135"
1678,Glasgow Botanic Gardens,parks,4.5,56,744.8420033372581,55.872774,-4.292135,"55.872774,-4.292135"
1679,Number 16 Restaurant,british,4.5,48,471.7742164981277,55.872774,-4.292135,"55.872774,-4.292135"
1680,Papercup Coffee Company,breakfast_brunch,4.5,64,585.3149834939226,55.872774,-4.292135,"55.872774,-4.292135"
1681,Kelvingrove Park,parks,4.5,42,652.5840209762698,55.872774,-4.292135,"55.872774,-4.292135"
1682,Ashoka,indpak,4.5,42,247.35095947931458,55.872774,-4.292135,"55.872774,-4.292135"
1683,Little Italy,hotdogs,4.0,58,253.3319453557053,55.872774,-4.292135,"55.872774,-4.292135"
1684,Cail Bruich West,scottish,4.5,36,557.231159567203,55.872774,-4.292135,"55.872774,-4.292135"
1685,Brel,belgian,4.0,72,196.6475782510576,55.872774,-4.292135,"55.872774,-4.292135"
1686,Cottonrake,bakeries,4.5,42,689.7404106983502,55.872774,-4.292135,"55.872774,-4.292135"
1687,Kimchi Cult,korean,4.5,44,407.5444195501555,55.872774,-4.292135,"55.872774,-4.292135"
1688,Dowanhill Park,playgrounds,4.5,7,917.1305939785069,55.862672,-4.341751,"55.862672,-4.341751"
1689,Clyde Tunnel,transport,3.5,11,922.4994741812478,55.862672,-4.341751,"55.862672,-4.341751"
1690,The Soup & Juice Co,juicebars,3.5,3,154.8139770150629,55.862672,-4.341751,"55.862672,-4.341751"
1691,Steam Wheeler,british,3.5,8,1041.0168825223689,55.862672,-4.341751,"55.862672,-4.341751"
1692,Aroma Cafe,coffee,3.0,3,110.4922490893526,55.862672,-4.341751,"55.862672,-4.341751"
1693,The Amethyst,pubs,4.0,3,604.0356746692818,55.862672,-4.341751,"55.862672,-4.341751"
1694,M&S Simply Food,hotdogs,5.0,1,357.34767205477664,55.862672,-4.341751,"55.862672,-4.341751"
1695,Camden Food Co.,coffee,4.0,1,265.6208548704249,55.862672,-4.341751,"55.862672,-4.341751"
1696,McDonald's,hotdogs,3.0,4,656.2432858494668,55.862672,-4.341751,"55.862672,-4.341751"
1697,Polka Dot Caffe,cafes,4.0,1,627.8760883319866,55.862672,-4.341751,"55.862672,-4.341751"
1698,Ralphs Tastybites,fishnchips,3.0,1,785.3629243687769,55.862672,-4.341751,"55.862672,-4.341751"
1699,Roll With It,cafes,1.0,1,763.5432418069147,55.862672,-4.341751,"55.862672,-4.341751"
1700,Drygate Brewing Co,breweries,4.0,82,813.1838143861236,55.864472,-4.223208,"55.864472,-4.223208"
1701,Celino's,delis,4.5,35,692.1933686589331,55.864472,-4.223208,"55.864472,-4.223208"
1702,Tibo,british,4.0,35,687.3665490537202,55.864472,-4.223208,"55.864472,-4.223208"
1703,Nakodar Grill,indpak,4.5,22,648.8210242276564,55.864472,-4.223208,"55.864472,-4.223208"
1704,Dennistoun Bar-B-Que,bbq,4.0,33,798.8881475079482,55.864472,-4.223208,"55.864472,-4.223208"
1705,Coia's Cafe,cafes,4.0,38,702.1928783780586,55.864472,-4.223208,"55.864472,-4.223208"
1706,Tapa Bakehouse,bakeries,4.0,24,663.0727834330994,55.864472,-4.223208,"55.864472,-4.223208"
1707,St Mungo Museum of Religious Life & Art,museums,4.5,13,848.4794676056347,55.864472,-4.223208,"55.864472,-4.223208"
